,Unnamed: 0.1,Unnamed: 0,race,age,fnlwgt,education_num,capital_gain,hours_per_week,GroundTruth,GroundTruth_DB,FairDEN2,FairSC_normalized2,FairSC2,FairDEN3,FairSC_normalized3,FairSC3,FairDEN4,FairSC_normalized4,FairSC4,FairDEN5,FairSC_normalized5,FairSC5,FairDEN6,FairSC_normalized6,FairSC6,FairDEN7,FairSC_normalized7,FairSC7,FairDEN8,FairSC_normalized8,FairSC8,FairDEN9,FairSC_normalized9,FairSC9,FairDEN10,FairSC_normalized10,FairSC10,FairDen2,FairDen3,FairDen4,FairDen5,FairDen6,FairDen7,FairDen8,FairDen9,FairDen10
138,138,37315,4,49,219751,9,0,40,0,0,0,0,1,0,1,1,1,1,1,2,2,3,1,3,4,0,6,1,6,6,5,1,8,1,4,3,7,0,0,1,1,5,0,7,7,4
139,139,40979,4,53,119570,13,0,45,1,0,0,1,1,0,2,0,1,2,2,2,4,1,1,5,3,0,5,2,6,2,2,1,7,8,4,4,1,0,0,1,1,5,0,7,7,4
140,140,20665,4,28,378460,13,10520,60,1,0,1,1,1,2,2,0,2,2,2,3,3,0,4,2,2,2,0,5,4,5,0,0,2,6,6,9,1,1,1,0,3,4,2,4,5,5
141,141,9189,1,38,227154,13,0,40,0,0,0,0,1,0,1,1,1,1,1,2,0,3,1,3,4,0,0,5,6,5,5,1,4,1,4,4,1,0,0,1,1,5,0,7,7,4
142,142,1710,4,73,267408,9,0,15,0,0,1,0,1,1,1,1,3,0,1,0,2,3,3,3,4,5,6,1,1,6,5,2,5,1,8,7,1,1,2,3,2,1,6,0,8,8
143,143,12959,4,44,116825,15,15024,80,1,0,1,1,1,2,2,0,2,2,2,3,4,1,4,3,3,2,0,2,4,5,2,7,4,8,7,4,1,1,1,0,3,4,2,4,6,6
144,144,23738,4,54,332243,8,0,40,0,0,0,0,1,1,1,1,0,1,0,1,2,0,5,3,2,4,6,5,5,6,0,8,2,6,0,3,0,0,2,2,0,3,5,5,1,9
145,145,42268,4,34,41210,9,0,60,0,0,1,1,1,1,1,1,0,1,1,4,0,3,2,0,0,1,4,5,7,1,3,6,6,7,3,1,6,1,2,2,4,0,1,3,4,3
146,146,30012,4,44,150533,10,0,55,0,0,0,1,1,1,1,1,0,1,1,1,0,3,5,0,0,4,4,5,5,1,3,8,6,7,0,1,6,0,2,2,0,3,5,5,1,9
147,147,22637,4,60,95490,9,0,45,0,0,0,1,1,0,1,1,1,1,1,1,2,3,5,3,4,4,6,1,0,6,5,4,8,1,5,3,7,0,0,1,0,3,5,1,2,0
148,148,43255,4,51,231230,9,0,45,0,0,0,0,1,0,1,1,1,1,1,1,2,3,5,3,4,4,6,1,0,6,5,4,8,1,5,3,7,0,0,1,0,3,5,1,2,0
149,149,41431,4,42,435356,12,0,44,1,0,1,0,1,1,0,0,0,3,0,4,3,0,2,2,2,1,3,5,7,0,0,6,2,6,3,9,0,1,2,2,4,0,1,3,4,3
150,150,10259,4,41,397280,13,0,72,0,0,1,1,1,2,2,0,3,3,2,0,3,1,3,5,2,3,5,5,3,1,3,5,6,8,2,9,1,1,1,3,2,1,3,6,0,7
151,151,35605,4,26,191765,13,0,40,0,0,0,1,1,0,2,0,1,2,2,2,4,1,1,5,3,0,5,2,6,2,2,1,7,3,4,2,4,0,0,1,1,5,0,7,7,4
152,152,27560,4,34,116910,9,0,50,0,0,0,1,1,0,1,1,1,1,1,1,0,3,5,0,0,4,0,3,0,1,3,4,6,7,5,1,6,0,0,1,0,3,5,1,2,0
153,153,11463,4,36,229180,10,0,40,0,0,0,0,0,0,1,1,1,1,1,2,0,0,1,4,1,0,1,6,6,7,6,1,0,4,4,8,8,0,0,1,1,5,0,7,7,4
154,154,12616,2,22,450920,12,0,40,0,0,1,0,1,1,1,1,0,1,1,0,0,3,3,3,4,5,0,5,1,5,5,2,4,1,8,4,1,1,2,2,2,1,6,0,8,8
155,155,31641,4,34,177675,10,0,65,1,0,0,1,1,1,1,1,0,1,1,1,0,3,5,0,0,4,4,5,5,1,3,4,6,7,0,1,6,0,2,2,0,3,5,5,1,9
156,156,25542,2,31,106347,10,0,40,0,0,0,0,1,0,1,1,1,1,1,2,0,3,1,3,4,0,0,5,6,5,5,1,4,1,4,4,1,0,0,1,1,5,0,7,7,4
157,157,46744,4,27,226441,13,0,40,0,0,0,1,1,0,2,0,1,2,2,2,4,1,1,5,3,0,5,2,6,2,2,1,7,3,4,2,4,0,0,1,1,5,0,7,7,4
158,158,17871,4,57,368797,9,0,40,0,0,0,0,1,1,1,1,0,1,0,1,2,0,5,2,2,4,3,5,5,0,0,8,2,6,0,9,0,0,2,2,0,3,5,5,1,9
159,159,12457,4,28,120135,11,0,40,0,0,0,0,0,0,1,2,1,1,3,2,1,4,1,4,0,0,1,3,6,7,7,1,0,0,4,5,2,0,0,1,1,5,0,7,7,4
160,160,47932,4,18,149017,8,0,10,0,0,1,0,0,1,0,2,0,0,0,4,1,2,2,1,5,1,2,4,7,3,1,6,3,2,3,6,3,1,2,2,4,0,6,3,4,3
161,161,42173,2,51,379797,6,0,40,0,0,1,0,1,1,1,1,3,1,1,0,0,3,3,3,4,3,0,5,3,5,5,2,4,1,8,4,1,1,2,3,2,1,3,0,8,7
162,162,30275,4,61,142922,9,0,40,0,0,0,1,1,0,1,1,1,1,1,2,2,3,0,3,4,6,6,1,2,6,5,3,8,1,1,3,7,0,0,1,1,2,4,2,3,1
163,163,6361,4,35,63509,11,0,50,0,0,1,1,1,1,1,1,0,1,1,4,0,3,2,0,0,1,0,3,7,1,3,6,4,7,9,5,6,1,2,2,4,0,1,3,4,2
164,164,15686,4,19,131982,10,0,40,0,0,0,0,0,0,1,2,1,1,3,2,1,4,1,4,0,0,1,0,6,7,7,1,0,0,4,5,2,0,0,1,1,5,0,7,7,4
165,165,20052,4,23,344278,10,0,25,0,0,0,0,0,1,0,2,0,3,0,1,3,0,5,2,2,4,3,4,5,0,0,8,2,6,0,9,0,0,2,2,0,3,5,5,1,9
166,166,29679,4,32,379412,11,0,40,0,0,0,0,1,1,0,2,0,3,0,1,3,0,5,2,2,4,3,5,5,0,0,8,2,6,0,9,0,0,2,2,0,3,5,5,1,9
167,167,25828,4,61,219886,10,0,40,1,0,0,1,1,0,1,1,1,1,1,1,2,3,5,3,4,4,6,1,0,6,5,4,8,1,5,3,7,0,0,1,0,3,5,1,2,0
168,168,16584,4,39,132879,13,0,40,1,0,0,1,1,0,2,0,1,2,2,2,4,1,1,5,3,0,5,2,6,2,2,1,7,8,4,2,1,0,0,1,1,5,0,7,7,4
169,169,4657,4,34,34374,10,0,50,0,0,0,1,1,1,1,1,0,1,1,1,0,3,2,0,0,1,0,3,5,1,7,8,6,7,9,5,6,0,2,2,0,0,1,5,1,2
170,170,19785,4,31,259531,11,0,40,0,0,0,0,0,0,0,2,1,3,0,1,3,0,5,2,2,4,3,0,0,0,0,4,2,6,5,8,0,0,0,1,0,3,5,1,2,0
171,171,34910,4,20,143062,9,0,40,0,0,0,0,0,0,1,2,1,1,3,2,1,4,0,4,0,6,1,0,2,7,7,3,0,0,1,5,2,0,0,1,1,2,4,2,3,1
172,172,26704,4,32,400132,13,0,40,1,0,0,0,1,1,0,0,0,3,0,1,3,0,5,2,2,4,3,5,5,0,0,8,2,6,0,9,0,0,2,2,0,3,5,5,1,9
173,173,20057,4,36,143068,10,0,40,0,0,0,0,0,0,1,1,1,1,3,2,0,4,1,4,1,0,1,6,6,7,6,1,0,4,4,5,8,0,0,1,1,5,0,7,7,4
174,174,29465,4,34,100593,10,0,6,0,0,1,0,0,1,0,2,3,0,0,0,1,2,3,1,5,5,2,4,1,3,1,2,3,2,8,6,3,1,2,3,2,1,6,0,8,8
175,175,2189,4,74,39890,10,0,18,0,0,1,0,1,1,1,1,3,0,1,0,2,3,3,3,4,3,6,1,3,6,5,5,5,1,2,7,1,1,2,3,2,1,3,6,0,7
176,176,2791,4,55,92215,9,0,40,0,0,0,1,1,0,1,1,1,1,1,2,2,3,1,3,4,0,6,1,6,6,5,1,8,1,4,3,7,0,0,1,1,5,0,7,7,4
177,177,19244,4,35,226789,14,0,75,0,0,1,1,1,1,2,0,3,1,2,0,0,1,3,0,0,3,4,5,3,1,3,5,6,7,2,1,6,1,2,3,2,1,3,6,0,7
178,178,26845,2,65,143732,9,0,40,0,0,0,0,1,0,1,1,1,1,1,1,0,3,5,3,4,0,0,5,0,5,5,4,4,1,5,4,1,0,0,1,0,5,5,1,2,0
179,179,33540,4,48,322183,9,0,35,1,0,0,0,1,0,0,1,0,1,0,1,3,0,5,2,2,4,3,5,5,0,0,4,2,6,0,9,0,0,0,2,0,3,5,5,2,9
180,180,4162,4,29,446559,12,0,50,0,0,1,0,1,1,0,0,0,3,0,4,3,0,2,2,2,5,3,5,1,0,0,2,2,6,3,9,0,1,2,2,4,0,6,0,8,8
181,181,18805,2,36,359249,10,0,40,0,0,0,0,1,0,1,1,1,1,1,1,0,3,5,3,4,0,0,5,0,5,5,4,4,1,5,4,1,0,0,1,0,5,0,1,2,0
182,182,15878,4,27,289484,10,0,40,0,0,0,0,0,0,0,2,1,3,0,2,3,0,1,2,2,0,3,5,6,0,0,1,2,6,4,8,0,0,0,1,1,5,0,7,7,4
183,183,4,2,28,338409,13,0,40,0,0,0,0,1,1,1,1,0,1,1,1,0,3,5,3,4,4,0,5,5,5,5,8,4,1,0,4,1,0,2,2,0,3,5,5,1,9
184,184,2385,4,56,211804,13,15024,50,1,0,1,1,1,2,2,0,3,2,1,0,4,3,3,3,4,3,0,2,3,5,5,5,4,8,2,4,1,1,1,3,2,1,3,6,0,7
185,185,42362,2,30,318912,13,0,55,0,0,1,0,1,1,1,1,0,1,1,4,0,3,2,3,4,1,0,5,7,5,5,6,4,1,3,4,1,1,2,2,4,0,6,3,4,3
186,186,18862,4,50,153064,9,5178,40,1,0,1,1,1,1,1,1,0,1,1,4,2,3,2,3,4,1,0,1,7,6,5,6,8,1,9,3,7,1,2,2,4,0,1,3,4,2
187,187,3494,2,21,182606,10,0,40,0,0,0,0,1,0,1,1,1,1,1,2,0,3,1,3,4,0,0,5,6,5,5,1,4,1,4,4,1,0,0,1,1,5,0,7,7,4
188,188,5739,4,41,202168,10,0,60,1,0,0,1,1,0,1,1,1,1,1,1,0,3,5,0,0,4,4,5,0,1,3,4,6,7,5,1,6,0,0,1,0,3,5,1,2,0
189,189,39397,4,32,65942,9,0,56,0,0,0,1,1,1,1,1,0,1,1,1,0,3,2,0,0,1,4,3,5,1,3,8,6,7,9,1,6,0,2,2,0,0,1,5,1,2
190,190,3899,4,22,131230,10,0,40,0,0,0,0,0,0,1,2,1,1,3,2,1,4,1,4,0,0,1,0,6,7,7,1,0,0,4,5,2,0,0,1,1,5,0,7,7,4
191,191,37154,4,54,351760,10,0,35,0,0,0,0,1,1,1,1,0,1,0,1,3,0,5,2,2,4,3,5,5,0,0,8,2,6,0,9,0,0,2,2,0,3,5,5,1,9
192,192,41799,4,37,185068,13,0,20,0,0,1,0,1,1,0,0,3,0,0,0,4,1,3,5,3,5,5,2,1,5,2,2,4,2,8,4,1,1,2,3,2,1,6,0,8,8
193,193,27362,4,34,29254,10,0,70,0,0,1,1,1,1,1,1,0,1,1,4,0,3,2,0,0,5,4,5,7,1,3,2,6,7,3,1,6,1,2,2,4,0,6,3,8,3
194,194,13099,4,51,548361,13,0,26,0,0,1,0,1,2,0,0,2,3,0,3,3,0,4,2,2,2,3,5,4,0,0,7,2,6,6,9,0,1,1,0,3,4,2,4,6,5
195,195,46183,4,29,234972,10,0,50,1,0,0,0,0,0,1,1,1,1,1,1,0,0,5,0,0,4,0,5,0,1,3,4,6,7,0,1,6,0,0,1,0,3,5,1,2,9
196,196,23141,4,41,252986,10,0,48,1,0,0,0,1,0,1,1,1,1,1,1,0,0,5,2,2,4,0,5,0,0,0,4,2,6,5,4,0,0,0,1,0,3,5,1,2,0
197,197,28382,2,38,506830,10,0,40,0,0,1,0,1,1,1,1,0,1,1,4,0,3,2,3,4,5,0,5,1,5,5,2,4,1,3,4,1,1,2,2,4,0,6,3,8,3
198,198,40324,4,27,164725,9,3464,35,0,0,0,0,0,1,1,2,0,1,3,1,1,4,2,4,1,1,1,3,5,7,4,8,0,0,9,8,1,0,2,2,0,0,1,5,1,2
199,199,14764,4,22,105043,10,0,40,0,0,0,0,0,0,1,2,1,1,3,2,1,4,1,4,0,0,1,3,6,7,7,1,0,0,4,5,2,0,0,1,1,5,0,7,7,4
200,200,18627,2,30,293512,11,0,40,0,0,0,0,1,0,1,1,1,1,1,1,0,3,5,3,4,4,0,5,0,5,5,4,4,1,5,4,1,0,0,1,0,3,5,1,2,0
201,201,10241,4,38,179579,9,0,40,0,0,0,0,0,0,1,1,1,1,1,2,0,4,0,4,1,6,1,6,2,7,6,3,0,4,1,8,8,0,0,1,1,2,4,2,3,1
202,202,6132,4,59,197290,5,0,40,0,0,1,0,1,1,1,1,0,1,1,4,2,3,2,3,4,1,4,1,7,4,5,6,1,1,3,0,5,1,2,2,4,0,1,3,4,3
203,203,5604,4,47,176319,9,0,38,1,0,0,0,1,0,1,1,1,1,1,2,2,3,0,3,4,6,6,1,2,6,5,3,8,1,1,3,7,0,0,1,1,2,4,2,3,1
204,204,46629,4,51,163606,10,0,40,0,0,0,1,1,0,1,1,1,1,1,2,2,3,1,3,4,0,6,1,6,6,5,1,8,1,4,3,7,0,0,1,1,5,0,7,7,4
205,205,9354,2,39,358837,10,0,40,0,0,0,0,1,0,1,1,1,1,1,1,0,3,5,3,4,4,0,5,0,5,5,4,4,1,5,4,1,0,0,1,0,3,5,1,2,0
206,206,8557,4,41,209547,9,0,40,0,0,0,0,0,0,1,1,1,1,1,2,0,3,0,3,1,6,6,6,2,6,6,3,8,4,1,3,8,0,0,1,1,2,4,2,3,1
207,207,45555,4,35,95653,9,0,56,0,0,0,1,1,1,1,1,0,1,1,1,0,3,5,0,0,4,4,5,5,1,3,8,6,7,0,1,6,0,2,2,0,3,5,5,1,9
208,208,4039,4,39,99065,13,0,40,1,0,0,1,1,0,2,0,1,2,2,2,4,1,1,5,3,0,5,2,6,2,2,1,7,8,4,2,1,0,0,1,1,5,0,7,7,4
209,209,469,4,30,118551,13,0,16,1,0,1,0,1,1,0,2,3,0,0,0,1,2,3,1,5,3,2,4,1,3,1,2,3,2,8,6,3,1,2,3,2,1,3,0,8,8
210,210,47609,4,26,33016,11,0,55,0,0,1,1,1,1,1,1,0,1,1,4,0,3,2,0,0,5,0,3,1,1,3,2,6,7,3,1,6,1,2,2,4,0,6,3,8,3
211,211,21570,2,25,324609,9,0,40,0,0,0,0,1,0,1,1,1,1,1,2,0,3,1,3,4,0,0,5,6,5,5,1,4,1,4,4,1,0,0,1,1,5,0,7,7,4
212,212,9061,4,56,139616,13,0,45,1,0,0,1,1,0,2,0,1,2,2,1,4,1,5,5,3,4,5,2,0,2,2,4,7,8,5,4,1,0,0,1,0,3,5,1,2,0
213,213,26856,2,60,153356,9,2597,55,0,0,1,0,1,1,1,1,0,1,1,4,0,3,2,3,4,1,0,5,7,5,5,6,4,1,3,4,1,1,2,2,4,0,1,3,4,3
214,214,28594,4,20,142233,9,0,35,0,0,0,0,0,0,0,2,1,0,3,2,1,4,1,4,5,0,1,0,6,7,4,1,0,5,5,8,9,0,0,1,1,5,0,7,7,0
215,215,30732,3,24,136687,9,0,40,0,0,0,0,0,0,1,1,1,1,3,2,0,4,0,4,0,6,1,5,2,7,5,3,0,1,1,5,2,0,0,1,1,2,4,2,3,1
216,216,31635,4,40,107762,13,0,45,0,0,0,1,1,0,2,0,1,2,2,2,4,1,1,5,3,0,5,2,6,2,2,1,7,8,5,2,1,0,0,1,1,5,0,7,7,0
217,217,15951,4,50,166220,12,3942,40,0,0,1,1,1,1,2,0,0,2,2,4,4,1,2,5,3,1,0,2,7,5,2,6,4,8,9,4,1,1,2,2,4,0,1,3,4,2
218,218,23421,4,21,180052,10,0,30,0,0,0,0,0,0,0,2,1,0,0,1,1,2,5,1,5,4,2,4,0,3,1,4,3,2,5,6,3,0,0,1,0,3,5,1,2,0
219,219,9060,4,67,247566,9,0,24,0,0,1,0,1,1,1,1,0,0,1,4,2,3,2,3,4,1,6,1,7,6,5,6,5,1,3,7,1,1,2,2,4,0,6,3,4,3
220,220,7442,4,39,272950,13,0,45,1,0,0,1,1,0,2,0,1,2,2,1,4,1,5,5,3,4,5,2,0,2,2,4,7,8,5,2,1,0,0,1,0,3,5,1,2,0
221,221,44216,4,36,116546,9,0,40,0,0,0,0,0,0,1,1,1,1,3,2,0,4,0,4,0,6,1,3,2,7,7,3,0,0,1,5,2,0,0,1,1,2,4,2,3,1
222,222,13152,4,55,105582,9,3103,40,1,0,0,1,1,0,1,1,1,1,1,1,2,3,5,3,4,4,6,1,0,6,5,4,8,1,0,3,7,0,0,1,0,3,5,5,2,9
223,223,4248,4,43,243476,9,0,40,0,0,0,0,0,0,1,1,1,1,1,2,0,0,0,3,1,6,6,6,2,6,6,3,8,4,1,3,8,0,0,1,1,2,4,2,3,1
224,224,11757,4,36,279615,13,0,40,0,0,0,1,1,0,2,0,1,3,2,1,3,1,5,5,3,4,5,2,0,2,2,4,7,6,5,2,0,0,0,1,0,3,5,1,2,0
225,225,36548,4,25,150312,9,0,40,0,0,0,0,0,0,1,2,1,1,3,2,1,4,1,4,0,0,1,3,6,7,7,1,0,0,4,5,2,0,0,1,1,5,0,7,7,4
226,226,4969,4,29,77760,9,0,45,0,0,0,0,0,0,1,1,1,1,3,1,0,4,5,4,0,4,1,3,0,7,7,4,0,0,5,5,2,0,0,1,0,3,5,1,2,0
227,227,8358,4,43,163847,13,0,50,1,0,0,1,1,0,2,0,1,2,2,1,4,1,5,5,3,4,5,2,0,2,2,4,7,8,5,2,1,0,0,1,0,3,5,1,2,0
228,228,12483,2,48,167967,9,0,40,0,0,0,0,1,0,1,1,1,1,1,2,0,3,0,3,4,6,0,5,2,5,5,3,4,1,1,4,1,0,0,1,1,2,4,2,3,1
229,229,4107,4,25,186294,9,0,50,0,0,0,0,0,0,1,1,1,1,1,1,0,4,5,0,0,4,0,5,0,1,3,4,6,7,5,1,6,0,0,1,0,3,5,1,2,0
230,230,21194,4,23,27776,9,0,40,0,0,0,0,0,0,1,1,1,1,3,2,1,4,1,4,0,0,1,3,6,7,7,1,0,0,4,5,2,0,0,1,1,5,0,7,7,4
231,231,39526,4,57,122562,6,0,60,1,0,1,0,1,1,1,1,3,1,1,0,2,3,3,0,4,3,4,5,3,4,5,5,1,1,2,0,5,1,2,3,2,1,3,6,0,7
232,232,40476,2,53,201062,9,0,2,0,0,1,0,1,2,1,1,2,1,1,3,0,3,3,3,4,3,0,5,3,5,5,0,4,1,6,4,1,1,1,0,3,1,3,6,5,5
233,233,40191,2,40,41888,10,0,70,1,0,1,0,1,1,1,1,0,1,1,4,0,3,2,3,4,5,0,5,1,5,5,2,4,1,8,4,1,1,2,2,4,0,6,0,8,8
234,234,28062,2,47,264244,9,0,40,0,0,0,0,1,0,1,1,1,1,1,2,0,3,1,3,4,0,0,5,6,5,5,1,4,1,4,4,1,0,0,1,1,5,0,7,7,4
235,235,41802,4,51,421132,10,0,40,0,0,0,0,1,1,0,1,0,3,0,4,3,0,2,2,2,1,3,5,7,0,0,6,2,6,9,9,0,0,2,2,4,0,1,3,4,2
236,236,19538,4,22,615367,13,0,60,0,0,1,0,1,2,0,0,2,3,0,3,3,0,4,2,2,2,3,5,4,0,0,7,2,6,7,9,0,1,1,0,3,4,2,4,6,6
237,237,23943,4,49,334787,9,0,40,0,0,0,0,1,0,1,1,1,1,0,2,3,0,1,2,2,0,3,5,6,0,0,1,2,6,5,9,0,0,0,1,1,5,0,7,7,0
238,238,37527,4,28,68393,9,0,46,0,0,0,0,0,0,1,1,1,1,3,1,0,4,5,4,0,4,1,3,0,7,7,4,0,0,5,5,2,0,0,1,0,3,5,1,2,0
239,239,13659,4,50,114056,11,0,84,0,0,1,1,1,2,1,1,3,1,1,0,0,3,3,0,0,3,4,5,3,1,3,5,6,7,2,1,6,1,1,3,2,1,3,6,0,7
240,240,30097,4,35,216256,11,0,60,0,0,0,1,1,1,1,1,0,1,1,1,0,3,5,0,0,4,4,5,5,1,3,8,6,7,9,1,6,0,2,2,0,3,1,5,1,2
241,241,40524,1,50,85815,11,0,38,1,0,0,0,1,1,1,1,0,1,1,1,0,3,5,3,4,4,0,5,5,5,5,4,4,1,0,4,1,0,2,2,0,3,5,5,2,9
242,242,48100,4,34,356882,9,0,40,0,0,0,0,0,0,0,2,1,3,0,1,3,0,5,2,2,4,3,5,0,0,0,4,2,6,5,9,0,0,0,1,0,3,5,1,2,0
243,243,38835,4,56,94156,9,0,50,0,0,0,1,1,1,1,1,0,1,1,1,0,3,5,0,4,4,4,1,5,1,5,8,8,1,0,3,7,0,2,2,0,3,5,5,1,9
244,244,45595,4,38,139364,13,15024,35,1,0,1,1,1,1,2,0,3,2,2,0,4,1,3,3,3,3,0,2,3,5,2,5,4,8,2,4,1,1,2,3,2,1,3,6,0,7
245,245,7439,4,31,185528,10,0,35,0,0,0,0,0,0,1,2,1,1,3,2,1,4,1,4,1,0,1,6,6,7,6,1,0,4,5,8,8,0,0,1,1,5,0,7,7,0
246,246,14304,4,29,134331,6,0,40,0,0,0,0,0,1,1,1,0,1,1,1,2,3,2,3,0,1,4,5,5,4,5,8,1,1,9,0,5,0,2,2,0,0,1,5,1,2
247,247,16742,4,29,211482,13,0,50,1,0,0,1,1,0,2,0,1,2,2,2,4,1,1,5,3,0,5,2,6,2,2,1,7,3,4,2,4,0,0,1,1,5,0,7,7,4
248,248,42228,4,19,208066,10,0,20,0,0,0,0,0,0,0,2,1,0,0,2,1,2,1,1,5,0,2,4,6,3,1,1,3,2,5,6,3,0,0,1,1,5,0,7,7,0
249,249,37293,2,19,171868,9,0,20,0,0,0,0,1,0,1,1,1,1,1,1,0,3,5,3,4,4,0,5,0,5,5,4,4,1,5,4,1,0,0,1,0,3,5,1,2,0
250,250,9769,4,32,157887,9,0,40,0,0,0,0,0,0,1,2,1,1,3,2,1,4,0,4,1,6,1,6,2,7,6,3,0,4,1,8,8,0,0,1,1,2,4,2,3,1
251,251,45627,4,35,187693,12,0,80,1,0,1,1,1,1,1,1,3,1,1,0,0,3,3,0,0,3,4,5,3,1,3,5,6,7,2,1,6,1,2,3,2,1,3,6,0,7
252,252,44868,4,47,101825,9,0,40,1,0,0,0,1,0,1,1,1,1,1,2,2,3,0,3,4,6,6,1,2,6,5,3,8,1,1,3,7,0,0,1,1,2,4,2,3,1
253,253,37215,4,41,397346,10,0,50,0,0,1,0,1,1,0,2,0,3,0,4,3,0,2,2,2,1,3,5,7,0,0,6,2,6,9,9,0,1,2,2,4,0,1,3,4,2
254,254,32472,4,22,315476,7,0,40,0,0,1,0,0,1,0,2,0,3,0,4,3,0,2,2,2,1,3,5,7,0,0,6,2,6,3,9,0,1,2,2,4,0,1,3,4,3
255,255,36714,4,32,377017,13,0,32,0,0,1,0,1,1,0,0,0,3,0,4,3,0,2,2,2,1,3,5,7,0,0,6,2,6,3,9,0,1,2,2,4,0,1,3,4,3
256,256,21908,4,35,38294,9,0,40,0,0,0,0,0,0,1,1,1,1,3,2,0,4,1,4,0,0,1,3,6,7,7,1,0,0,4,5,2,0,0,1,1,5,0,7,7,4
257,257,37993,4,57,113090,9,0,40,1,0,0,1,1,0,1,1,1,1,1,2,2,3,0,3,4,6,6,1,2,6,5,3,8,1,1,3,7,0,0,1,1,2,4,2,3,1
258,258,26222,4,23,216472,10,0,20,0,0,0,0,0,0,0,2,1,0,0,2,1,2,1,1,5,0,2,4,6,3,1,1,3,2,5,6,3,0,0,1,1,5,0,7,7,0
259,259,10565,4,20,140001,10,0,40,0,0,0,0,0,0,0,2,1,1,3,2,1,4,1,4,0,0,1,0,6,7,4,1,0,5,4,5,9,0,0,1,1,5,0,7,7,4
260,260,6804,4,47,321851,13,0,50,1,0,1,1,1,1,2,0,0,2,2,4,3,1,2,5,2,1,5,5,7,0,2,6,2,8,3,9,1,1,2,2,4,0,1,3,4,3
261,261,32102,4,33,318921,9,0,35,0,0,0,0,0,0,0,2,1,3,0,1,3,0,5,2,2,4,3,5,0,0,0,4,2,6,5,9,0,0,0,1,0,3,5,1,2,0
262,262,21680,4,30,104052,9,0,42,0,0,0,0,0,0,1,1,1,1,3,2,1,4,0,4,0,6,1,3,2,7,7,3,0,0,1,5,2,0,0,1,1,2,4,2,3,1
263,263,4816,4,56,191917,12,4101,40,0,0,1,1,1,1,2,0,0,2,1,4,4,3,2,5,4,1,0,2,7,5,5,6,4,8,3,4,1,1,2,2,4,0,1,3,4,3
264,264,27417,4,59,145574,12,0,35,1,0,0,1,1,1,2,0,0,2,1,1,4,3,2,5,4,1,5,2,5,5,2,8,4,8,9,4,1,0,2,2,0,0,1,5,1,2
265,265,20267,2,51,384248,10,0,50,0,0,1,0,1,1,1,1,0,1,1,4,0,3,2,3,4,1,0,5,7,5,5,6,4,1,3,4,1,1,2,2,4,0,1,3,4,3
266,266,27537,4,19,72355,10,0,20,0,0,0,0,0,0,0,2,0,0,0,1,1,2,5,1,5,4,2,4,5,3,1,4,3,2,0,6,3,0,0,2,0,3,5,5,2,9
267,267,3539,4,36,165799,14,0,50,1,0,0,1,1,0,2,0,1,2,2,1,4,1,5,5,3,4,5,2,0,2,2,4,7,8,5,2,1,0,0,1,0,3,5,1,2,0
268,268,44576,4,42,209547,10,5178,40,1,0,1,0,1,1,1,1,0,1,1,4,0,3,2,3,4,1,0,6,7,6,6,6,8,4,3,3,8,1,2,2,4,0,1,3,4,3
269,269,41683,4,26,213383,9,0,40,0,0,0,0,0,0,0,2,1,3,3,2,1,4,0,4,1,6,1,0,2,7,4,3,0,5,1,8,9,0,0,1,1,2,4,2,3,1
270,270,24444,4,24,127647,10,0,35,0,0,0,0,0,0,0,2,1,0,3,2,1,4,1,4,0,0,1,3,6,7,7,1,0,0,4,5,2,0,0,1,1,5,0,7,7,4
271,271,37651,4,49,205694,9,0,40,0,0,0,0,1,0,1,1,1,1,1,2,2,3,0,3,4,6,6,1,2,6,5,3,8,1,1,3,7,0,0,1,1,2,4,2,3,1
272,272,28536,4,55,41108,10,0,62,1,0,1,1,1,1,1,1,0,1,1,4,0,3,2,0,0,1,4,5,7,1,3,6,6,7,3,1,6,1,2,2,4,0,1,3,4,3
273,273,26637,4,36,110791,12,0,40,0,0,0,1,1,0,2,0,1,2,2,1,4,1,5,5,3,4,5,2,0,2,2,4,7,8,5,2,1,0,0,1,0,3,5,1,2,0
274,274,44686,4,58,194733,10,0,45,0,0,0,1,1,0,1,1,1,1,1,1,2,3,5,3,4,4,6,1,0,6,5,4,8,1,0,3,7,0,0,1,0,3,5,1,2,9
275,275,37363,4,47,105495,10,0,50,1,0,0,1,1,0,1,1,1,1,1,1,0,3,5,0,0,4,0,5,0,1,3,4,8,7,0,3,6,0,0,1,0,3,5,5,2,9
276,276,9314,4,40,84232,9,0,4,0,0,1,0,0,1,0,2,3,0,0,0,1,2,3,1,5,3,2,4,3,3,1,5,3,2,2,6,3,1,2,3,2,1,3,6,0,7
277,277,2528,4,47,102359,13,0,30,0,0,1,1,1,1,2,0,0,2,2,4,4,1,2,5,3,1,5,2,7,2,2,6,7,8,3,2,1,1,2,2,4,0,1,3,4,3
278,278,37263,4,41,37618,12,0,60,1,0,1,1,1,1,2,0,0,1,2,4,0,1,2,0,0,5,5,5,1,1,3,2,6,7,8,1,6,1,2,2,4,0,6,0,8,8
279,279,24163,4,31,202450,9,0,40,0,0,0,0,0,0,1,2,1,1,3,2,1,4,0,4,1,6,1,6,2,7,6,3,0,4,1,8,8,0,0,1,1,2,4,2,3,1
